Trace<2019-11-26 19:46:40.000000: ../car-breaker-project/car-breaker-main.cpp: 112> int main(int, char**);
Trace<2019-11-26 19:46:40.000000: ../car-breaker-project/config-manager.cpp:  41>   char** GetParameters(int*, char*);
Trace<2019-11-26 19:46:40.000000: ../car-breaker-project/car-breaker-graphics.cpp:1833>   bool initializeGameData(int, char**);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 463>               bool isBallBrickCollision(GameData*, int, int);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1290>             bool checkCollisionTopAndBottom(GameData*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1259>             bool checkCollisionLeftRight(GameData*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1231>           void drawObjects(GameData*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp: 534>             void setBackgroundColor(ALLEGRO_COLOR);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1212>             void drawBitmapSection(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1212>             void drawBitmapSection(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.140625: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1194>             void drawBitmap(GameBasicBlock*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1166>             bool displayScore(GameData*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1006>               int drawTextOnScreen(GameData*, char*, int, int, int);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1006>               int drawTextOnScreen(GameData*, char*, int, int, int);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1006>               int drawTextOnScreen(GameData*, char*, int, int, int);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1748>           bool gameMainLoop(GameData*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp: 838>             bool processKeyPressEvent(GameData*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp: 966>             void movePlayers(GameData*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1533>             bool updateBallPosition(GameData*);
Trace<2019-11-26 19:46:40.156250: ../car-breaker-project/car-breaker-graphics.cpp:1473>               bool checkBallCollisionWithObjects(GameData*);
